x;y
134;-107
134;-107
134;-107
134;-107
134;-107
134;-107
134;-107
134;-107
134;-107
134;-107
131;-103
127;-100
123;-98
119;-96
111;-91
107;-88
103;-86
94;-82
85;-76
76;-66
71;-62
61;-52
53;-47
45;-45
40;-43
36;-42
29;-36
26;-33
22;-30
19;-26
12;-19
8;-16
4;-13
0;-10
-9;-4
-14;-1
-18;3
-27;12
-32;16
-41;25
-49;29
-52;31
-60;35
-64;37
-68;40
-72;48
-74;51
-76;55
-78;59
-80;63
-83;69
-87;76
-90;82
-91;84
-93;87
-94;89
-96;91
-99;95
-101;95
-103;95
-105;95
-110;95
-112;95
-115;95
-117;95
-122;95
-127;95
-131;101
-133;104
-135;107
-137;109
-141;117
-141;122
-141;126
-141;130
-141;130
