time;x;y;fx;fy
63;120;-117;0;249
126;120;-113;0;249
189;120;-103;0;249
252;120;-102;0;79
315;120;-102;0;79
378;120;-102;0;79
441;120;-102;0;79
504;120;-102;0;79
567;120;-99;0;668
630;120;-96;0;668
693;120;-89;0;668
756;120;-85;0;668
819;120;-81;0;668
882;120;-78;0;598
945;120;-70;0;598
1008;120;-67;0;598
1071;120;-63;0;598
1134;120;-59;0;598
1197;120;-52;0;607
1260;120;-49;0;607
1323;120;-45;0;607
1386;120;-41;0;607
1449;120;-34;0;560
1512;120;-31;0;560
1575;120;-27;0;560
1638;120;-23;0;560
1701;120;-16;0;560
1764;120;-12;0;503
1827;120;-9;0;503
1890;120;-5;0;503
1953;120;1;0;503
2016;120;5;0;503
2079;120;8;0;503
2142;120;12;0;498
2205;120;19;0;498
2268;120;23;0;498
2331;120;27;0;498
2394;120;30;0;498
2457;120;37;0;457
2520;120;41;0;457
2583;120;45;0;457
2646;120;48;0;457
2709;120;56;0;410
2772;120;59;0;410
2835;120;63;0;410
2898;120;67;0;410
2961;120;74;0;410
3024;120;78;0;282
3087;120;83;0;282
3150;120;87;0;282
3213;120;97;0;282
3276;120;102;0;282
3339;120;105;0;0
3402;120;105;0;0
3465;120;105;0;0
3528;120;105;0;0
3591;120;105;0;0
3654;120;105;0;120
3717;120;108;0;120
3780;120;110;0;120
3843;120;112;0;120
3906;120;114;0;120
3969;120;117;0;147
4032;120;119;0;147
4095;120;121;0;147
4158;120;123;0;147
4221;120;127;0;147
4284;120;128;0;0
4347;120;128;0;0
4410;120;128;0;0
4473;120;128;0;0
4536;120;128;0;0
4599;120;128;0;0
4662;120;128;0;0
4725;120;128;0;0
4788;120;128;0;0
4851;120;128;0;0
4914;120;128;0;0
4977;120;128;-31;0
5040;120;128;-31;0
5103;120;128;-31;0
5166;120;128;-31;-57
5229;120;128;-31;-57
5292;120;128;-78;-57
5355;120;128;-78;-57
5418;120;128;-78;-57
5481;120;124;-78;-186
5544;120;121;-78;-186
5607;120;119;-99;-186
5670;120;116;-99;-186
5733;120;111;-99;-173
5796;120;109;-99;-173
5859;120;106;-99;-173
5922;119;104;-217;-173
5985;113;99;-217;-173
6048;109;96;-217;-93
6111;106;96;-217;-93
6174;102;96;-217;-93
6237;102;96;-848;-93
6300;106;96;-848;-93
6363;110;96;-848;-93
6426;113;96;-848;0
6489;121;96;-848;0
6552;125;96;-870;0
6615;129;96;-870;0
6678;133;96;-870;0
6741;141;96;-870;-79
6804;145;96;-870;-79
6867;143;96;-377;-79
6930;139;96;-377;-79
6993;132;96;-377;-44
7056;128;96;-377;-44
7119;124;96;-377;-44
7182;122;96;-76;-44
7245;122;96;-76;-44
7308;122;96;-76;0
7371;122;96;-76;0
7434;122;96;-76;0
7497;122;96;0;0
7560;122;96;0;0
7623;122;96;0;0
7686;122;96;0;0
7749;122;96;-52;82
7812;122;96;-52;82
7875;122;96;-52;82
7938;122;96;-52;82
8001;122;96;-52;0
8064;122;96;-208;0
8127;119;96;-208;0
8190;116;96;-208;0
8253;110;92;-208;-266
8316;107;87;-208;-266
8379;103;82;-349;-266
8442;100;79;-349;-266
8505;93;72;-349;-266
8568;89;70;-349;-182
8631;84;68;-349;-182
8694;80;65;-349;-182
8757;71;61;-289;-182
8820;66;58;-289;-182
8883;62;54;-289;-315
8946;57;50;-289;-315
9009;47;40;-278;-315
9072;41;34;-278;-315
9135;36;29;-278;-315
9198;31;26;-278;-155
9261;22;21;-278;-155
9324;17;19;-243;-155
9387;13;17;-243;-155
9450;6;12;-243;-379
9513;2;9;-243;-379
9576;0;5;-243;-379
9639;-7;-1;-211;-379
9702;-10;-4;-211;-379
9765;-13;-8;-211;-364
9828;-17;-11;-211;-364
9891;-20;-14;-211;-364
9954;-23;-18;-139;-364
10017;-26;-25;-139;-364
10080;-28;-29;-139;-320
10143;-30;-32;-139;-320
10206;-32;-36;-139;-320
10269;-33;-43;-97;-320
10332;-33;-46;-97;-320
10395;-33;-50;-97;-296
10458;-33;-54;-97;-296
10521;-33;-61;-136;-296
10584;-35;-64;-136;-296
10647;-36;-68;-136;-296
10710;-38;-71;-136;-296
10773;-42;-78;-136;-229
10836;-44;-81;-136;-229
10899;-48;-85;-265;-229
10962;-53;-88;-265;-229
11025;-62;-92;-265;-63
11088;-66;-92;-265;-63
11151;-71;-92;-265;-63
11214;-78;-92;-410;-63
11277;-82;-92;-410;-63
11340;-86;-92;-410;-98
11403;-94;-92;-410;-98
11466;-98;-92;-299;-98
11529;-101;-92;-299;-98
11592;-105;-92;-299;-98
11655;-109;-92;-299;-88
11718;-117;-92;-299;-88
11781;-120;-92;-144;-88
11844;-122;-92;-144;-88
11907;-124;-92;-144;-88
11970;-128;-97;-144;-318
12033;-130;-102;-144;-318
12096;-132;-106;-51;-318
12159;-132;-110;-51;-318
12222;-132;-117;-51;-340
12285;-132;-121;-51;-340
12348;-132;-124;-51;-340
12411;-132;-130;-99;-340
12474;-132;-130;-99;-340
12537;-132;-130;-99;0
12600;-132;-130;-99;0
12663;-132;-130;-99;0
12726;-132;-130;-89;0
12789;-132;-130;-89;0
12852;-132;-130;-89;0
12915;-132;-130;-89;0
12978;-132;-130;-89;0
13041;-132;-130;-89;0
13104;-132;-130;-92;0
13167;-132;-130;-92;0
13230;-132;-130;-92;0
13293;-132;-130;-92;42
13356;-132;-130;-92;42
13419;-132;-130;0;42
13482;-132;-130;0;42
13545;-132;-130;0;42
13608;-132;-130;0;0
13671;-132;-130;0;0
13734;-132;-130;0;0
13797;-132;-130;0;0
